Humidity,Temperature,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
76.1,10.9,0.082,29796.5,19772.6,14035.7
63.45,18.84,0.083,24147.9,14455.7,14557.4
74.8,28.7,4.903,38005.8,29020.5,29341.7
90.1,8.36,0.083,21025.1,15431.7,9455.94
74.6,13.34,0.085,42130.6,26618.8,25573
60.45,16.49,0.087,31914.8,25561.2,9553.9
81.7,20.44,0.068,22417,11885.2,11543.6
52.84,22.52,0.084,30443.1,26315.7,11311.8
61.19,19.82,0.085,34808,19400.4,19275.6
86.3,8.22,4.915,24815.2,19636.7,7243.22
68.06,19.24,0.15,26837.5,15885.7,14385.3
89.3,10.37,0.072,22892.9,12841.5,14609
67.76,20.57,4.923,34081.6,21120.7,17151.7
59.83,7.37,0.086,22356.6,13521,13088.8
89.3,25.65,4.912,28870.3,20155.4,22335.8
60.09,25.28,4.905,46501,30740.5,43386.8
63.64,6.573,0.084,22631.2,13506.4,13980.3
75.7,18.92,4.918,30065.3,19597.5,13846.2
86.4,15.52,0.073,23455.4,12937.3,15156.4
88.5,8.56,0.087,26177.4,16500,11218.1
57.99,19.56,4.905,28710.5,19718.3,21306.6
34.68,30.92,4.915,45046.6,28484.8,34192.5
88.6,7.66,0.085,21758.6,12627.4,13887.7
69.66,15.18,0.075,24590.1,13905.1,16535.3
88.8,19.24,0.079,37263.5,25162.7,12197
60.85,22.18,4.92,40899.8,22617.9,21292.6
51.65,24.59,0.287,40154.3,26794.2,13402.7
87.4,15.76,4.917,25457.3,15778.3,15379.4
71.5,22.23,0.068,33104.2,18336.1,12272.8
79.4,10.63,4.916,36299,22201.8,22681.1
54.51,20.74,0.076,31447.5,16196.3,19083.6
89.4,16.43,4.91,26162.4,17283,11840.6
70.6,12.98,0.079,35090.8,20936.2,21870.6
65.55,24.74,4.904,31472.2,22181.6,22077
28.61,35.44,4.908,41899,29784.6,28053.7
42.84,23.13,0.085,34721.2,22160.9,17931.6
84.2,10.13,4.914,22460.3,13823.7,10524.3
34.62,34.25,4.91,42342.1,30026.6,33945.4
49.44,12.57,4.922,42620.3,25258.4,24655.1
85.8,16.2,0.069,34938.2,19143.8,20101.8
74.8,14.18,0.073,46165.8,24954.9,24752.9
85.9,9.77,0.079,22272.2,17799.3,10066.7
69.41,19.77,0.07,36800,29402.5,17522.9
74.8,22.91,4.911,36001.6,24319,30499.1
79.1,21.8,0.072,29791.8,19695.2,14166.6
75.5,24.49,4.909,29893.2,20068,19892.2
80.5,18.6,4.914,25214.2,15718.3,10784.7
43.1,20.44,0.087,32381.5,24582.6,13364.8
86.5,20.98,0.066,42507,26345.1,25485.8
68.55,20.28,4.917,46205.9,27666.9,26234.8
70.8,18.28,0.078,25545.4,14990.7,14977.2
87.3,15.48,0.074,19390.8,13340.1,7240.48
87.4,24.22,4.914,30669,20924.1,24305.3
42.85,28.63,4.907,39335.5,26906.9,26801.8
69.84,14.96,0.082,29661.8,16863.5,19578.2
64.09,27.13,4.926,37213.1,23135.8,21414.9
72.9,15.96,0.081,37661.5,30101.7,16221.7
78.5,12.4,0.072,34578.5,28911.6,14920.5
54.38,24.01,0.086,45109.5,29027.8,19806.9
53.12,16.22,4.917,30898.5,24132.6,11236.6
63.72,17.79,4.916,35392.4,20899.7,17199
82.3,11.95,0.076,43272.9,26294.2,25035.2
53.67,13.16,0.087,34645.8,20495.1,20972.9
88.2,11.48,0.081,19716.7,10103.5,11269.8
88.4,20.62,0.069,37471.8,23467.4,22833.2
66.66,15.05,0.082,41461,23883.3,25668.2
85,9.21,0.08,19747.5,15324.9,8147.9
48.95,21.49,4.902,24056.5,15916.8,16798.5
68.28,16.11,0.085,37991.5,23224.4,21582.6
81.2,15.57,4.91,44364.3,26261,25623.9
62.88,14.55,0.081,30953.9,18944.7,15277
38.28,31.41,4.928,34662.3,20269.5,16738.3
89.1,20.31,0.077,46729.1,28986.7,19474.3
82.8,15.35,0.073,37598.1,20122.6,23994.2
90.2,21.73,0.313,24403.5,14478.6,9843.19
76.4,12.43,0.083,27605.1,16580.5,11746.5
69.68,23.03,4.92,32054.6,20043.3,15175.4
66.94,20.3,0.069,34061.5,26773.1,19159.5
70.4,12.87,0.083,18500.4,13837.4,7998.08
48.45,23.1,4.924,32104.7,18813.8,18717.1
82.8,13.78,0.084,23483.1,16583.1,13769.6
69.95,25.1,0.067,49027.1,32400,38682.9
56.53,12.93,0.082,33782.3,21756.8,17788.9
83.7,14.15,0.085,22892.9,13704.9,13970.3
79.3,16.37,0.075,34113.6,16636.3,18647.3
69.06,25.42,4.911,46928.4,30148.1,38199.2
86.6,16.24,4.921,26137.2,16398.8,15595.1
89.1,7.44,0.082,21270.5,13302.1,13424.6
53.92,13.01,0.082,33016.7,20739.2,17465.1
77.9,13.1,0.077,36364.6,23059,23635.7
39.53,27.06,0.078,31135.5,18312.1,18311.9
78.7,21.22,4.918,44430.7,27072.4,26333.9
44.78,25.75,0.294,36904.8,19889.8,15603.2
54.46,8.24,0.091,22496.9,13327.7,14918.1
83.7,22.76,0.057,31625.8,20946.8,25004.2
57.73,26.17,4.908,49570.5,33323.8,36299.4
85.9,24.21,4.915,30082.1,19678.5,23570.2
75.6,13.66,0.073,26054.2,15399.4,16637.4
58.16,15.83,0.078,32047.7,19752.4,15578.7
68.65,24.51,4.922,35882.4,20488.6,23412.2
57.13,23.11,4.919,33381.2,18303.1,13761.6
93.1,25.07,4.908,24881.2,16095.5,16497.6
80.7,25.45,4.916,36875.5,27474.7,35493.9
67.89,25.4,0.27,35203.5,21469,15809.1
85.4,9.03,0.083,18263.1,13185.6,6223.29
72,12.75,0.081,25491.1,15168.3,16734.2
45.57,23.91,0.069,46080,28118.9,28752.7
83.4,18.38,4.916,21478.8,13062.5,11560.8
79,9.7,0.084,27625.9,23484.5,12112.4
84.6,25.65,4.924,38472.5,24029.1,19657.4
66.7,21.47,4.918,35277.6,22878,17845.5
86.4,4.785,0.083,25423.6,20196.4,8084.51
74.5,18.37,0.068,47036.9,27804.3,26392.2
85.4,24.88,4.916,28481.1,20559.5,25389.8
39.41,25.96,4.918,30766.2,21674.7,12763
87.5,18.72,0.067,25281,14752.9,15490.2
75.7,15.15,4.916,29363.7,17282.9,13889
84.6,9.37,0.089,21332.7,13739.8,13948.9
41.84,21.79,0.073,32699.9,20393.9,16750.5
65.78,18.08,0.087,22529.5,18997.1,8800.49
54.72,10.97,0.086,39214.2,25925.8,24520.5
44.96,19.57,0.083,31756.7,24563.4,9490.52
46.28,25.01,0.072,31412.5,19530.7,17909.6
87.1,17.44,4.914,29020.6,19404.1,9115.62
89.2,19.96,0.276,26443.1,16476.3,12056.9
51.11,14.29,0.092,39847.9,34457.2,16174.8
58.19,20.03,0.072,33363.9,18969.7,18580.1
60.79,26.9,0.307,32387.3,21644.9,16309.2
81.2,22.87,0.276,31291.3,18778.4,13955.8
87.2,15.41,0.068,25583.2,15811.8,11799.8
60.79,23,4.923,26140.6,16658.1,14890.5
72.2,15.61,0.073,36407.7,19939.3,25262.5
70.8,16.2,0.081,44915.7,21954.9,25734.2
30.18,34.02,4.907,40237.1,27030.4,27775.7
45.46,31.19,4.92,41111,28386.1,30794.3
78,14.68,0.072,39809.2,33954.5,16522.4
79.2,10.31,0.076,24972.2,16785.4,16586
61.07,25.79,4.92,41992.1,26715.6,32882.2
86.6,12.04,0.087,23260.6,13858.5,14388.4
64.65,14.3,0.083,22570.2,13914.9,13789.3
53.01,22.01,0.082,43687.9,24828.5,26007.4
77.6,16.39,0.07,30910.7,19313.5,18538.3
53.69,27.3,4.904,38342.6,31363.3,26118.8
48.12,29.03,4.923,38926.3,26363.3,25507.7
79.1,27.75,4.903,41023.2,32734.5,38628.7
86.7,9.86,4.921,33144.4,20031.6,15942.8
74.7,27.31,4.921,37513.5,24082.4,26687.4
59.92,23.03,4.923,44744,24927.4,19427.6
40.49,23.45,4.921,42844.3,24256.3,25476.9
80.4,22.13,4.911,21719.6,12611.4,15611
70.4,27.25,4.912,33603.2,24383.5,29155.5
43.81,26.69,0.303,37949.7,23931.4,14726.5
60.31,13.57,4.926,39762.4,23268.3,23783.2
76.1,19.97,4.922,46155.5,27429.1,26194
69.8,14.98,0.076,22116.5,13583,14955.2
57.04,13.02,0.081,24083.4,14458.4,14808.1
50.42,24.58,4.978,36501,22010.8,12004.4
70.5,18.25,4.915,44915.7,22507.3,24363.9
61.06,21.82,0.104,37900,23769.7,17385
35.05,32.15,4.907,40428.4,30550.6,31300.4
63.42,18.24,4.918,34231.9,20615.2,16620.7
60.72,24.9,4.907,25566,17024.1,18292.2
85.7,12.58,0.079,23982.4,12680.7,16570.2
87.6,10.52,0.074,25956.8,14904.9,16008.4
61.66,15.43,0.081,31298.7,18733.2,19857.5
37.44,25.78,4.918,29178.2,17211.8,17355.6
45.55,21.56,4.921,26780.2,14527.2,12826.1
82.6,21.1,0.07,45431.5,27737.2,27264
86.3,16.04,0.082,24658.3,13523.8,16232.7
41.52,14.15,0.076,29712.5,26430.2,12077.8
88.9,22.13,0.285,29551.9,18291.9,12979.1
83.1,11.14,0.077,23735.4,17988.8,10450.1
46.6,14.28,0.084,42516.6,24383,25315.1
93.5,24.27,4.922,25271.1,15875,17599
87.8,18.61,4.916,26302.3,14942.6,11914.2
69.53,14.17,0.083,42217.6,24623.7,25847.6
82.9,22.58,4.915,27878.1,17307.7,20298.8
70.3,22.3,4.921,27112.3,15818,14992.9
85.8,10.98,0.079,23089,13361,14225.8
85,19.06,0.068,26401.6,15856.3,12557.7
88.7,11.67,0.085,22953.2,12207.7,13218.9
53.61,24.96,4.92,33729,21187.6,17175.1
86.1,17.23,4.916,26136.6,17842.8,7601.55
75.8,11.49,0.08,23662.4,14688.1,11548.9
79.3,19.42,0.071,29228.5,22981.7,9570.82
85.9,24.25,4.917,28991.4,19139.2,22654.4
41.34,24.9,4.218,29284.7,17234.7,16662
41.04,24.34,4.92,36851.7,19672,16031.6
74,26.84,4.913,37455.9,25427.8,33174.2
39.73,25.44,0.081,45098,26544.9,25284.5
38.83,29.28,4.923,33046.9,20533.5,19755.3
72.7,9.98,0.086,26600.5,17376.3,17251.1
75.6,17.8,0.067,32054.6,19813,19343.8
38.25,14.23,0.078,30576.4,26360.2,10130.1
87.2,15.02,0.07,22916,10968.6,15051.6
67.26,21.71,0.297,34165,20780.5,16685.8
73.7,13.36,0.1,20664.3,12904.6,14267
61.5,13.62,4.918,31972.9,19433.4,15595.4
78.3,17.1,0.082,27193,17652.7,9197.33
77.1,25.06,4.911,32774,21994.9,21822.9
89.6,20.87,4.917,30287.7,18703.5,22975
41.25,24.57,4.919,31667.7,21625.6,15456.8
89.1,14.38,0.076,21992.2,12585.3,11345.5
66.12,26.7,4.974,43257.3,26225.4,18974.5
74.5,14.25,0.071,44597.1,26608.5,24903.9
68.98,14.13,0.073,35676.6,21931.9,16440.6
65.22,30.3,4.904,41649.7,32004.6,29341.7
52.44,13.61,4.921,25681,13434.1,12971.6
85.9,15.57,0.081,23495.4,19015.3,11022.7
80.4,20.3,4.916,40509.1,25117.8,17945.3
91.1,14.41,0.068,21138.9,12817.3,11088.6
78.1,23.98,4.924,37045,23209.1,14214.7
79.6,19.17,4.915,26525,16431.5,11549.2
71.8,12.02,4.918,18996.9,12905,6610.12
36.46,28.44,4.92,38438.1,23437.4,19968
29.62,17,0.087,35957.5,21702.1,16933
37.18,16.84,0.082,31606.8,18167.8,16093.3
60.79,15.16,4.921,25920,13759.8,14614.8
65.52,15.32,0.08,23717.3,14370.8,14947.1
83.4,15.9,4.915,23361.4,16760.2,10703
67.66,24.89,4.912,34016.6,22280.5,19621.3
63.75,16.52,4.923,23969.6,14742.9,15007.2
88.5,17.78,4.916,28749.6,16924.5,12669.7
58.83,28.98,4.911,40479.5,28351.9,29667.6
65.72,20.29,4.922,28658.5,21045.9,11930.6
80.9,10.62,0.087,38242,24269.9,23583.6
61.12,25.25,4.903,26873.6,18121.5,21618.1
72,17.23,0.083,29547.6,19093.9,13680
85.9,11.51,0.072,26545,15409.8,16124.5
87.4,13.96,0.082,20670.8,16244.6,7974.94
75.2,15.64,0.075,32955.1,27078.2,12429.3
77.3,15.37,4.912,26084.1,16030.4,11849.6
63.97,14.71,0.08,27919,18835.3,17829.4
65.53,24.84,0.069,34165.8,21304.4,16435.2
66.58,10.34,0.084,21508.1,12614.6,12942.6
69.54,21.94,4.925,34685.9,22484.2,16796.1
75.4,23.07,4.916,32578.4,17943.9,13443.9
86.7,15,0.077,44678.8,24140.5,28637.1
74.5,12.73,0.073,26067.7,21878.9,11225.1
78.2,25.65,4.914,43069.2,30292.4,40416.4
71,21,0.084,40364.1,33109.5,19468.4
49.46,23.1,4.914,23626.8,15030.4,14574.7
88.3,18.01,0.224,25923.1,15696.6,15968.3
86.6,14.64,0.074,22098.5,16404.5,10288.2
72.6,20.76,4.916,30299,20301.3,23299.1
78,10.5,4.919,25454.3,14593.9,12751
35.91,26.29,4.921,42957.9,24477.8,19186.3
83.8,20.65,0.066,42685,25001.7,26903.6
78.8,3.778,0.081,25409.6,15614.6,15117.1
76,15.85,0.081,39086.2,20738.5,26926.5
87.1,14.87,0.075,25954.1,13934.4,16878.5
74.6,13.03,0.084,25169.5,15672.9,11195.8
86.6,17.48,4.919,28164.2,17557.9,17035.1
64.72,25.62,0.261,34872.2,21139.7,15691.4
42.95,25.5,0.273,36165.7,22636.6,15456.1
49.85,13.9,0.078,36309.9,22599.4,17748.4
58.86,23.19,0.072,33275.8,22298.5,16895.2
80.9,7.16,0.085,31430.9,18124,15996.1
62.54,21.19,4.918,45736.7,27651.1,27831.1
65.79,23.56,0.054,35577.2,18621.2,23359
86.1,16.99,4.917,25444.7,15596.3,15047.1
57.72,27.42,4.914,47317.5,30691.1,42187.8
62.7,12.08,0.082,33211.9,20568.3,16478.7
86.3,7.84,0.09,31898.7,20491.2,14787.5
64.59,14.04,0.075,44419.4,26480.5,25304.5
56.13,17.75,0.082,32457.7,21749.5,16817.3
54.75,12.15,0.087,25095.4,21455,11456.4
56.09,16.27,0.08,32955.3,21687.5,16753.2
74.1,13.71,0.072,30819.7,17817.6,14507.1
83.7,21.4,4.919,27691.3,15111,13320.4
33.64,26.44,4.922,45137,25824.9,21280.8
49.71,17.29,4.916,31114.9,17317.9,16528.2
89.8,14.54,0.068,20361.5,9491.24,13399.3
67.18,22.51,0.071,35768.3,25606.8,27794.9
63.25,20.39,4.921,29827.2,16961.8,13620.9
67.89,18.98,0.08,24082.6,12596.3,14444.3
78.4,14.38,0.071,23215.2,18314.8,7577.43
65.38,14.58,0.087,27117,18426.7,17436.1
63.41,20.63,0.082,31856.5,25308.3,9144.8
78.2,18.68,0.069,42882.1,26121.4,26421.4
79.3,14.87,0.081,20925.7,11522.2,12677.8
53.34,20.83,0.084,34057.5,19909.8,18110.3
92,24.47,4.918,24030.9,14107.3,11508
89.3,23.39,4.915,29801.5,19716.5,24124.5
88.6,8.62,0.081,23396.9,18435.1,7575.9
52.55,24.48,4.903,25283.9,17273.9,16166.5
89,25.98,4.91,32111.5,22588.4,21571.4
68.59,24.48,0.318,33476.8,18744.7,15891.5
63.78,18.53,0.07,24996.9,19030.2,12462.7
72.1,14.81,0.073,19576.7,12499.7,13694.5
73.4,10.15,0.079,22821.3,13966,14232.3
73.4,19.24,0.073,28153.8,23801.7,16285.3
53.42,30.19,4.906,40626.9,32190.9,24478.5
74,20.26,4.92,45425.3,26834.7,25785.9
79,13.33,0.079,31692.3,25921.5,13844.8
77.1,27.12,4.926,37532.7,23778.2,26266.1
76.8,14.94,0.085,34871.5,28101.9,15074.2
88.7,25.94,4.908,29337,19687.9,18694.4
61.84,21.05,0.072,29950.8,24419,16343.1
66.03,23.82,4.922,31316.8,22273.6,13844
85.1,12.7,0.086,24902.8,12804.9,14765.8
55.77,13.18,4.915,39166.8,23777.5,24591.4
83,15.65,0.072,29438.6,20577.2,17623.3
74.5,25.71,4.923,40147.8,25313.9,29824.3
86.3,23.39,4.922,30871.3,19322.9,20644.5
72.7,20.47,4.922,34232.7,19478.6,16848.6
56.28,15.27,0.081,34529.5,20713.7,20133.9
52.72,17.39,0.077,27950.8,23054.1,12370.1
84.4,20.94,0.071,45024.6,26434.9,28587.3
49.85,25.74,4.921,32108.5,17615.4,12914.8
56.47,21.02,0.071,31600,25910.3,17268.4
70.2,17.47,0.068,37002.5,22625.4,17449.1
68.08,11.45,0.089,44129.6,27767.8,26747
67.04,19.84,0.068,36276.9,29380.2,17181.7
53.54,20.41,0.09,34051.6,19660.7,20160
69.79,23.07,0.268,30953.6,18763.4,16668.1
64.55,20.97,0.271,27640.4,17244.1,13596.9
66.24,18.26,0.077,32116.9,27424,12977.3
53.89,24.94,4.923,32742.1,22177.2,28372.2
52.6,18.94,0.081,35441.3,21117,21600
57.12,21.62,0.072,32023.1,20103.7,14667.1
63.88,20.74,0.074,27169.2,20261.2,13220.2
69.94,12.93,0.084,25061.3,14154.4,16418.9
61.02,23.64,0.07,36594.4,20791.7,18827.8
89.6,14.75,0.072,28483.8,16786.6,17559.3
72,19.44,0.102,32650.5,20427.4,14449.6
84.9,16.43,0.075,35496.2,19180.4,20567.3
75.1,8.75,0.083,23799.2,19349.5,10838.9
46.66,23.98,4.919,48953.6,26775.5,29627.1
47.5,17.03,0.086,30211.4,25749,9761.34
84.7,8.33,0.076,29298.2,19728.9,19113.3
78.6,16.14,0.071,34646.8,18472.9,18461.1
90,24.38,4.921,28058.4,17133.3,16190.6
55.65,20.47,0.081,30790.3,18931.2,20608
57.5,13.95,0.083,26023.7,17018.8,12452
87,10.62,0.089,27880.9,17912.2,12443.2
61.89,19.63,4.902,29196.4,20204.9,22251.5
82.4,8.47,0.088,23403.8,17876.6,10452.8
42.45,30.23,4.919,34297.9,20007.2,16985.1
88,8.28,0.077,21814.5,13372,11055.5
81.6,14.65,0.083,30528,21552.4,15120
58.09,16.31,0.085,32923.1,19976,20800
49.86,19.34,0.09,34522.8,20335.2,17227.6
76.5,10.38,0.076,34651.5,21166,16168.5
65.42,14.32,0.082,36183.1,21738.6,20869.1
75,12.4,4.915,22167.5,13174.5,13771.9
48.1,12.52,0.078,22387.8,17957.7,9813.21
38.33,26.42,0.081,30631.9,17751.1,17495.7
49.02,13.13,0.087,32810.1,20589.7,17418.8
74.3,16.25,0.081,30033.8,16551.9,19636.4
64.04,11.79,0.09,31708,26783.7,8827.85
76.8,18.94,4.919,39002.9,30973.4,17921.9
66.04,11.35,4.917,22027.1,13046.8,14148.2
69.75,22.54,4.91,44277.2,29681.9,30894.5
66.41,25.29,4.923,26918.1,15975.5,20133.4
58.82,29.93,4.906,39331.3,28215.2,33565.9
62.12,13.97,0.079,25608.8,15782.4,15722.8
84.9,10.32,0.073,22672.3,13511,14005.2
70.8,13.74,0.071,20782.4,12226.1,13436.1
80.2,22.94,4.908,32463.1,20949.9,22666.8
75.4,19.34,0.079,25595.8,16776.3,15661.3
76.3,14.63,0.079,24193.2,15279.8,15057.5
29.79,26.2,0.083,31676.9,21388.2,16323.9
74.7,20,0.083,44302.8,26189.6,19351.7
72.2,20.12,0.294,27162.5,15702.3,12302.5
80.1,22.4,0.254,26620.9,16286.1,13855.8
73.8,12.32,0.078,23603.7,13587.8,13813.5
88.2,15.26,0.069,23988.6,13358.9,16000
60.01,15.43,0.073,36680.2,21461,16641.3
72,22.11,4.923,33829,21939.8,12704.7
43.08,27.31,4.925,38158.4,23153.5,12728
83.9,20.85,0.064,35738.5,23377.6,12523.8
59.43,13.71,4.922,31820.3,19378.7,15624.4
90.2,16.88,4.911,22126.2,12891.3,8462.01
85.4,7.62,0.084,24601.5,15443.2,14961
63.35,21.22,4.923,30125.3,19220,12679.1
79.9,8.26,0.087,23021.8,15034.7,15383.1
65.49,8.8,0.082,36343.7,31345.8,16877.8
89.1,19.67,4.909,28857.3,17925.2,10013.8
74.4,20.61,0.072,29611.9,19954,19874.1
54.56,21.66,4.92,24991.9,16048.1,18213.9
84.8,11.26,0.082,24474.5,20292.1,10694.8
87.6,14.97,0.073,22510.8,16575.6,10282.4
86.7,8.69,0.079,23495.7,17668.1,13110.4
50.74,18.5,0.083,31698.2,18065.7,17534.5
85.3,26.02,4.917,47094.2,30060.8,41187.6
90.9,14.59,0.073,23709.6,11221.6,12997.8
75.9,23.95,0.258,46921.1,28253.6,23763.7
72,20.73,4.918,26646.4,14531,12937.9
86.6,12.32,0.085,21244.1,16864.1,8925.81
68.38,11.81,4.916,22505.3,12401.2,12138.8
92.2,21.12,0.082,37465.2,22182.6,11164
61.42,24.29,4.922,46591.4,27119.7,22173.3
77.4,14.4,0.074,34327.1,21567.1,16716.8
84.6,18.65,4.918,25394.4,15258.2,14913
60.73,11.63,0.086,25687.1,15150,12048.4
44.74,15.12,4.92,31193.8,25750.4,10311.3
83.5,11.42,0.082,27427.4,16152.4,16461.3
69.06,20.64,4.924,36133.8,21733.7,19437.1
59.92,22.84,4.901,30072.2,21033.6,22931.7
70.6,10.67,4.919,35723.1,30071.9,15678.1
79.6,21.78,0.067,35767.9,22674,18591.5
80.5,14.7,0.081,24813.3,13281.9,15610.2
62.45,14.36,0.081,24443.4,14936.2,14148.2
90.4,17.38,0.069,25495.1,14459.4,15880.8
50.78,17.96,0.081,31661.8,21093,15822.7
65.8,23.89,4.924,31425.1,21446.6,13649.8
30.79,27.78,0.074,30845.9,22276.2,16982.7
80.6,17.06,0.076,32724.7,18619.6,18077.1
81.4,8.63,0.082,23075.3,18675.7,10925.3
65.62,28.25,4.905,38760.1,27632.9,29305.6
84.2,19.61,0.069,38765.1,24256.3,24031.1
90.3,16.99,4.913,25390.6,14672.6,11607.5
63.53,18.74,0.084,40741.6,20401.2,26368
84.5,13.61,0.089,30276.8,18918.3,18493.5
74.9,17.65,0.074,38233.8,31395.9,21883.4
36.64,27.36,4.92,36045.6,23245.8,18556.8
83.7,22.58,0.098,38650,22417.8,12284.5
14.31,39.6,0.072,37692,26513.9,29083.2
82.4,13.79,0.079,38485.2,33054.3,16486
44.61,27.96,4.924,28111.9,15926.8,14250
31.58,29.95,4.908,33622.3,22557,30324.4
71.5,22.38,4.917,24781.4,16139.2,15141.1
67.02,17.74,0.08,28850.9,17947.6,17622.6
87.3,14.83,0.073,24366.8,13307.5,16081.5
83.2,16.09,0.073,32030.3,16966.2,17623.3
60.23,24.89,4.908,34183.7,24824.1,27137.1
64.96,23.4,0.071,36225.7,20821.6,18006.6
52.22,22.82,0.073,33542.8,21022,16374.2
85.1,12.49,4.919,32644.1,20965.3,16411.7
67.17,12.41,0.092,31385.6,22663.4,9450.18
54.18,20.97,0.289,28226.5,17034.5,13667.5
51.29,8.99,0.086,39233.9,22635.9,25083.5
56.22,20.33,0.08,24727.1,15436.5,13560.5
87.2,15.11,4.917,21496,14866.8,8321.95
41.35,24.6,4.921,27892.5,16420.3,12541.3
90.2,17.29,0.073,26451.9,15087.3,16090.7
89.3,18.65,4.916,27015.9,15552.6,12849.7
73.1,17.17,4.918,29316.9,20380.2,11514.2
71.8,17.4,0.082,39656.6,22171.9,26053.8
39.71,31.46,0.07,42635.5,29350.6,39838
68.87,14.99,4.921,27068.9,18665,12242.9
70.7,13.33,4.919,41498.7,24802.4,25324.3
61.49,23.81,4.918,35165.3,20990,14438.2
67.44,21.64,4.927,42378.5,26136.2,24689.9
79.7,14.76,0.087,39866.2,33776,15777.2
40.61,24.45,4.922,32613.1,18931.2,18589.1
56.17,17.05,0.087,26488.2,21753.9,10712.1
88.6,24.87,4.917,37558.3,26291,29811.2
83,21.41,0.066,45711.3,27898.1,27713
86.5,19.01,4.919,40641,24613,23710.4
67.71,15.67,0.079,34443.1,27632.2,15944.1
82.6,15.99,0.071,35043.6,20921.8,19298.9
73.7,16.71,0.086,32758.5,20389,14249
85.1,14.85,0.074,24900.1,14029.7,16058.2
52.42,24.33,4.929,40313.6,22868.6,21910.4
56.86,18.11,0.08,43813.8,26351.7,25541.1
64.84,17.24,0.085,35246.9,28856,15505.9
93,24.07,4.924,22816.2,15042.4,11261.2
72.1,13.64,0.083,43834.6,25907.6,25824.5
67.02,16.23,4.918,23027.7,19149.2,7338.8
58.75,25.06,0.074,50893.9,34163.9,38400
67.87,20.83,0.074,38941.5,32318.2,17430.4
79.5,9.75,0.089,29384,23620.7,10228.1
85.4,14.77,0.068,24949.7,14088.4,16546.9
89.4,9.45,0.082,21183.3,16665.2,9012.24
85.4,21.81,4.918,46016.4,26768,32391.9
54.93,23.8,4.918,30216.1,19788.6,24016.1
62.41,16.77,0.084,35064.6,28930.2,15626
78.2,12.5,4.918,21073.8,17585.8,7877.07
75.7,16.24,0.069,39124,33437.3,16001.9
90.3,10.38,0.081,27587.7,24076.9,10565.8
87.3,13.59,0.068,34677.8,20342.6,18816
73.3,26.9,4.916,36594.8,24846.8,31927
77.2,21.48,4.919,43763.4,26678.6,27208.4
93.3,23.95,4.927,24951.5,17076.2,12531.2
86.6,19.33,0.073,38801.2,31694.2,17180.8
88.2,25.91,4.911,37219.4,27089.3,30112.1
62.47,14.71,0.078,32573.2,20684.5,17256.9
72.4,10.23,4.925,33864.6,28000.4,14660.2
71.3,15.55,0.085,28118.6,22773.9,12279.5
74.1,16.42,0.071,33490.6,20753.8,16175.4
60.39,14.86,4.924,25569.2,17996.3,8506.99
74,22.72,4.916,36299.5,22662.8,12849.7
81,8.96,0.086,25575.7,21157.4,11000.2
60.42,25.02,4.924,44996.1,26671.4,19503.5
66.48,11.26,4.918,24144.4,14451.1,13881.9
68.18,11.88,4.919,24772.9,14480.2,15416
37.32,27.45,4.915,35044.8,24140.5,26474.3
75.9,16.29,0.066,23710.8,17702.5,11201.9
54.49,23.92,0.082,33658.8,21898.8,11741.8
67.02,21.87,0.281,28819.1,17420,14026.4
77.3,12.8,0.075,27243.6,16141.5,16281.3
87.9,9.83,0.07,23407.7,13529.3,13761.3
71.8,17.85,0.073,24464.2,19266,12500.4
65.58,12.29,4.913,31838.6,19072.3,15965.9
79.7,15.99,0.069,35440.4,19400.4,19514.2
68.67,22.61,4.924,23728.9,15763.3,14604.9
56.91,22.17,0.085,37550.3,19481.7,16385.8
71.3,21.18,0.067,32595.9,21392,16090.7
86.3,19.02,0.065,40968.4,24891.6,24340.1
84.8,16.61,0.074,35434.2,20613.8,18536.7
76,9.45,0.083,29225.3,18091.2,13110.4
84.4,9.47,0.086,21557.5,13878.4,14122.4
74.6,11.98,4.921,28236.3,16818.3,14400
53.67,10.34,0.081,41796.6,23883.3,25980.8
84.8,19.7,0.065,35081.3,21540.1,21415.4
89.2,19.19,4.922,21579.5,13515.8,10744.6
50.04,17.55,0.075,31878.3,25778.5,10084
72.7,24.88,0.327,35509.4,23508.5,15579.7
75.9,22.71,0.073,46842.9,26217.9,27848.9
79.4,21.07,4.905,24430.6,16017.7,16828.1
58.32,15.9,0.077,38813.2,25163.5,23664.6
70,16.59,0.074,37517.9,32023.3,14947.4
61.22,25.58,0.303,34757.5,19440.7,15891.5
57.82,19.79,0.07,37342.4,20949.8,23220.7
85.8,20.74,0.066,26613,17027,16783.8
77.8,10.85,0.076,24692.7,15592.7,11479.5
64.53,28.13,4.911,40741,22951.9,28167.4
60.65,23.69,0.069,35284.8,22067.8,17516.3
43.35,26.28,4.963,28296.6,15762.2,15544.4
78.5,13.7,0.084,30914.4,19809.1,20686.3
84.1,24.29,4.918,38297.9,25241.8,30631.6
81.6,18.55,4.912,21642.5,13957.9,10779.6
85.4,20.24,0.067,41896.7,23841.6,23955.7
85.8,11.86,0.087,34988.9,20034.1,17169.7
72.1,15.73,0.072,31575.4,26509.1,8321.93
77,21.07,0.078,27757.4,15552.6,12914.2
77.9,16.41,0.07,32774.3,15048.9,17739.6
71.6,14.84,0.073,25444.7,15470,15169.6
