date,WeekStatus,Day_of_week,Load_Type,Usage_kWh,Leading_Current_Power_Factor,Lagging_Current_Power_Factor,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Reactive.Power_kVarh
19/04/2018 06:30,Weekday,Thursday,Light_Load,2.99,100.00,63.16,0.00,3.67
12/11/2018 22:30,Weekday,Monday,Maximum_Load,4.97,100.00,49.69,0.00,8.68
15/01/2018 08:30,Weekday,Monday,Light_Load,84.92,100.00,77.30,0.00,69.70
19/01/2018 16:45,Weekday,Friday,Medium_Load,95.26,100.00,94.75,0.00,32.15
07/05/2018 02:15,Weekday,Monday,Light_Load,3.10,100.00,57.95,0.00,4.36
29/07/2018 04:45,Weekend,Sunday,Light_Load,2.70,100.00,49.42,0.00,4.75
05/01/2018 11:15,Weekday,Friday,Maximum_Load,129.85,100.00,89.74,0.00,63.86
30/10/2018 05:00,Weekday,Tuesday,Light_Load,2.95,100.00,59.07,0.00,4.03
09/01/2018 19:00,Weekday,Tuesday,Maximum_Load,114.80,100.00,94.37,0.00,40.25
26/12/2018 13:00,Weekday,Wednesday,Medium_Load,6.41,29.07,100.00,21.10,0.00
06/07/2018 09:30,Weekday,Friday,Medium_Load,106.52,100.00,92.74,0.00,42.95
02/03/2018 01:00,Weekday,Friday,Light_Load,3.28,100.00,78.48,0.00,2.59
27/09/2018 05:00,Weekday,Thursday,Light_Load,3.17,100.00,43.94,0.00,6.48
15/09/2018 09:45,Weekend,Saturday,Medium_Load,35.14,100.00,97.27,0.00,8.39
27/03/2018 09:30,Weekday,Tuesday,Medium_Load,65.92,100.00,92.45,0.00,27.18
11/02/2018 12:45,Weekend,Sunday,Light_Load,4.21,23.04,100.00,17.78,0.00
12/12/2018 03:00,Weekday,Wednesday,Light_Load,4.21,100.00,75.65,0.04,3.64
04/08/2018 17:30,Weekend,Saturday,Light_Load,2.74,15.63,100.00,17.32,0.00
13/01/2018 11:30,Weekend,Saturday,Maximum_Load,95.33,100.00,89.59,0.00,47.27
12/06/2018 17:30,Weekday,Tuesday,Medium_Load,82.62,100.00,96.98,0.58,20.77
15/06/2018 23:30,Weekday,Friday,Light_Load,3.42,100.00,62.69,0.00,4.25
31/01/2018 18:15,Weekday,Wednesday,Maximum_Load,59.69,100.00,94.83,0.00,19.98
23/09/2018 22:00,Weekend,Sunday,Light_Load,2.81,25.42,99.99,10.69,0.04
23/08/2018 23:00,Weekday,Thursday,Medium_Load,3.38,100.00,50.61,0.00,5.76
19/03/2018 03:00,Weekday,Monday,Light_Load,3.10,100.00,64.12,0.00,3.71
22/01/2018 10:00,Weekday,Monday,Medium_Load,82.48,100.00,92.39,0.00,34.16
18/02/2018 23:00,Weekend,Sunday,Light_Load,3.24,100.00,57.25,0.00,4.64
25/04/2018 01:45,Weekday,Wednesday,Light_Load,3.60,100.00,73.61,0.00,3.31
24/02/2018 10:45,Weekend,Saturday,Maximum_Load,88.60,100.00,99.00,0.00,12.64
02/07/2018 22:00,Weekday,Monday,Medium_Load,3.82,16.64,100.00,22.64,0.00
12/11/2018 20:30,Weekday,Monday,Medium_Load,111.35,100.00,93.50,0.00,42.23
08/11/2018 05:45,Weekday,Thursday,Light_Load,3.13,100.00,50.92,0.00,5.29
22/01/2018 14:00,Weekday,Monday,Medium_Load,67.75,100.00,90.36,0.00,32.11
18/08/2018 22:30,Weekend,Saturday,Medium_Load,2.59,100.00,49.31,0.00,4.57
16/08/2018 13:00,Weekday,Thursday,Medium_Load,4.61,31.48,100.00,13.90,0.00
19/12/2018 23:45,Weekday,Wednesday,Light_Load,3.96,98.94,86.09,0.58,2.34
28/09/2018 22:15,Weekday,Friday,Medium_Load,3.24,99.85,46.37,0.18,6.19
29/06/2018 08:30,Weekday,Friday,Light_Load,49.28,100.00,69.53,0.00,50.94
08/03/2018 16:00,Weekday,Thursday,Maximum_Load,69.88,100.00,89.91,0.00,34.02
08/12/2018 01:00,Weekend,Saturday,Light_Load,4.00,100.00,72.68,0.00,3.78
03/11/2018 10:15,Weekend,Saturday,Maximum_Load,92.41,100.00,94.72,0.00,31.28
04/10/2018 05:15,Weekday,Thursday,Light_Load,3.02,100.00,42.46,0.00,6.44
01/01/2018 15:30,Weekday,Monday,Light_Load,4.10,18.86,100.00,21.35,0.00
16/12/2018 03:45,Weekend,Sunday,Light_Load,3.38,100.00,77.34,0.00,2.77
03/08/2018 07:00,Weekday,Friday,Light_Load,2.81,100.00,41.12,0.00,6.23
13/01/2018 09:15,Weekend,Saturday,Medium_Load,100.58,100.00,95.86,0.00,29.88
29/05/2018 21:30,Weekday,Tuesday,Medium_Load,3.82,18.24,100.00,20.59,0.00
19/02/2018 09:15,Weekday,Monday,Medium_Load,62.10,100.00,95.65,0.00,18.94
16/11/2018 23:15,Weekday,Friday,Light_Load,3.92,100.00,53.50,0.00,6.19
26/08/2018 04:30,Weekend,Sunday,Light_Load,2.63,100.00,50.79,0.00,4.46
22/03/2018 11:30,Weekday,Thursday,Maximum_Load,64.91,100.00,84.80,0.00,40.57
09/07/2018 18:15,Weekday,Monday,Medium_Load,32.87,99.79,93.61,2.12,12.35
25/05/2018 23:00,Weekday,Friday,Medium_Load,3.64,100.00,60.50,0.00,4.79
08/05/2018 10:45,Weekday,Tuesday,Maximum_Load,140.04,100.00,91.14,0.00,63.25
02/09/2018 08:30,Weekend,Sunday,Light_Load,50.18,100.00,73.29,0.00,46.58
21/04/2018 08:15,Weekend,Saturday,Light_Load,28.98,100.00,78.28,0.00,23.04
21/03/2018 17:30,Weekday,Wednesday,Medium_Load,59.76,100.00,95.67,0.00,18.18
15/11/2018 01:30,Weekday,Thursday,Light_Load,3.56,100.00,59.97,0.00,4.75
09/07/2018 12:45,Weekday,Monday,Medium_Load,5.44,27.42,100.00,19.08,0.00
23/10/2018 08:15,Weekday,Tuesday,Light_Load,37.33,100.00,78.95,0.00,29.02
27/02/2018 08:00,Weekday,Tuesday,Light_Load,6.88,100.00,86.07,0.00,4.07
24/04/2018 04:30,Weekday,Tuesday,Light_Load,3.60,100.00,70.32,0.00,3.64
23/04/2018 15:15,Weekday,Monday,Maximum_Load,59.72,100.00,95.73,0.00,18.04
26/09/2018 20:15,Weekday,Wednesday,Light_Load,2.66,22.10,100.00,11.74,0.00
18/08/2018 00:15,Weekend,Saturday,Light_Load,2.92,100.00,56.63,0.00,4.25
20/08/2018 02:45,Weekday,Monday,Light_Load,2.74,100.00,48.28,0.00,4.97
20/02/2018 11:15,Weekday,Tuesday,Maximum_Load,106.45,100.00,92.28,0.00,44.46
18/12/2018 13:15,Weekday,Tuesday,Medium_Load,52.45,99.74,91.56,3.82,23.04
19/09/2018 05:45,Weekday,Wednesday,Light_Load,2.70,100.00,45.67,0.00,5.26
15/08/2018 13:00,Weekday,Wednesday,Medium_Load,7.13,31.77,100.00,21.28,0.00
12/11/2018 18:30,Weekday,Monday,Maximum_Load,96.34,100.00,92.41,0.00,39.85
26/12/2018 10:45,Weekday,Wednesday,Maximum_Load,62.21,100.00,90.65,0.00,28.98
18/12/2018 18:00,Weekday,Tuesday,Maximum_Load,15.95,86.15,100.00,9.40,0.00
21/11/2018 23:45,Weekday,Wednesday,Light_Load,3.71,99.99,75.72,0.04,3.20
08/07/2018 11:45,Weekend,Sunday,Maximum_Load,78.26,100.00,89.98,0.00,37.94
01/08/2018 07:00,Weekday,Wednesday,Light_Load,2.70,100.00,48.87,0.00,4.82
30/11/2018 04:00,Weekday,Friday,Light_Load,3.42,100.00,68.47,0.00,3.64
16/08/2018 03:00,Weekday,Thursday,Light_Load,3.31,100.00,58.66,0.00,4.57
23/10/2018 08:30,Weekday,Tuesday,Light_Load,81.86,100.00,78.07,0.00,65.52
13/07/2018 08:30,Weekday,Friday,Light_Load,39.06,100.00,71.69,0.00,37.98
09/07/2018 11:45,Weekday,Monday,Maximum_Load,50.69,100.00,80.98,0.00,36.72
29/11/2018 18:15,Weekday,Thursday,Maximum_Load,43.99,100.00,90.63,0.00,20.52
22/12/2018 19:00,Weekend,Saturday,Light_Load,3.71,25.93,100.00,13.82,0.00
02/08/2018 10:30,Weekday,Thursday,Light_Load,3.74,16.53,100.00,22.32,0.00
05/06/2018 14:15,Weekday,Tuesday,Maximum_Load,102.20,100.00,90.96,0.00,46.69
26/10/2018 11:45,Weekday,Friday,Maximum_Load,65.20,100.00,88.48,0.00,34.34
05/06/2018 18:45,Weekday,Tuesday,Medium_Load,88.56,100.00,88.40,0.00,46.84
18/01/2018 12:45,Weekday,Thursday,Medium_Load,7.74,29.55,100.00,25.02,0.00
04/11/2018 23:00,Weekend,Sunday,Maximum_Load,3.42,100.00,51.78,0.00,5.65
14/06/2018 12:45,Weekday,Thursday,Medium_Load,6.77,32.51,100.00,19.69,0.00
02/10/2018 08:15,Weekday,Tuesday,Light_Load,19.30,100.00,67.01,0.00,21.38
28/01/2018 14:30,Weekend,Sunday,Medium_Load,30.13,99.58,99.96,2.77,0.83
17/06/2018 16:45,Weekend,Sunday,Light_Load,3.06,17.94,100.00,16.78,0.00
11/10/2018 11:45,Weekday,Thursday,Maximum_Load,99.47,100.00,89.11,0.00,50.65
05/01/2018 03:15,Weekday,Friday,Light_Load,4.61,100.00,67.20,0.00,5.08
18/12/2018 19:15,Weekday,Tuesday,Maximum_Load,4.50,20.46,100.00,21.53,0.00
22/01/2018 20:00,Weekday,Monday,Maximum_Load,74.48,100.00,89.86,0.00,36.36
14/01/2018 07:45,Weekend,Sunday,Light_Load,4.21,100.00,70.38,0.00,4.25
25/10/2018 21:15,Weekday,Thursday,Medium_Load,8.89,49.20,99.96,15.73,0.25
05/05/2018 21:15,Weekend,Saturday,Light_Load,3.28,18.84,100.00,17.10,0.00
25/08/2018 04:15,Weekend,Saturday,Light_Load,2.77,100.00,47.87,0.00,5.08
01/12/2018 23:00,Weekend,Saturday,Maximum_Load,3.42,100.00,76.05,0.00,2.92
18/04/2018 17:30,Weekday,Wednesday,Medium_Load,71.14,100.00,87.69,0.00,38.99
04/10/2018 20:45,Weekday,Thursday,Medium_Load,53.14,100.00,86.45,0.00,30.89
24/01/2018 17:00,Weekday,Wednesday,Medium_Load,72.97,100.00,93.22,0.00,28.33
26/10/2018 22:45,Weekday,Friday,Medium_Load,3.67,100.00,45.06,0.00,7.27
19/01/2018 07:45,Weekday,Friday,Light_Load,82.48,100.00,90.02,0.00,39.89
28/07/2018 13:15,Weekend,Saturday,Maximum_Load,35.93,97.78,90.95,7.70,16.42
03/05/2018 13:45,Weekday,Thursday,Maximum_Load,59.87,100.00,87.44,0.00,33.23
21/11/2018 11:30,Weekday,Wednesday,Maximum_Load,96.26,100.00,92.07,0.00,40.79
11/09/2018 13:45,Weekday,Tuesday,Maximum_Load,122.94,100.00,87.13,0.00,69.26
04/05/2018 04:00,Weekday,Friday,Light_Load,3.35,100.00,68.84,0.00,3.53
05/01/2018 18:30,Weekday,Friday,Maximum_Load,68.54,100.00,83.21,0.00,45.68
07/04/2018 09:15,Weekend,Saturday,Medium_Load,69.05,99.99,99.02,0.79,9.72
14/04/2018 15:15,Weekend,Saturday,Maximum_Load,38.59,99.99,99.92,0.40,1.55
03/12/2018 20:15,Weekday,Monday,Medium_Load,46.22,100.00,91.43,0.00,20.48
23/02/2018 08:30,Weekday,Friday,Light_Load,62.53,100.00,77.14,0.00,51.59
01/10/2018 07:15,Weekday,Monday,Light_Load,2.81,100.00,54.53,0.00,4.32
16/09/2018 06:30,Weekend,Sunday,Light_Load,2.77,100.00,46.60,0.00,5.26
22/09/2018 06:45,Weekend,Saturday,Light_Load,2.59,100.00,46.21,0.00,4.97
21/11/2018 14:30,Weekday,Wednesday,Medium_Load,85.14,100.00,95.68,0.00,25.88
12/09/2018 16:15,Weekday,Wednesday,Maximum_Load,53.75,100.00,87.40,0.00,29.88
17/04/2018 13:15,Weekday,Tuesday,Maximum_Load,64.19,99.71,95.41,4.90,20.16
27/03/2018 16:00,Weekday,Tuesday,Maximum_Load,42.55,100.00,98.61,0.29,7.16
24/09/2018 16:45,Weekday,Monday,Light_Load,2.88,26.69,100.00,10.40,0.00
07/11/2018 10:45,Weekday,Wednesday,Maximum_Load,70.52,100.00,86.94,0.00,40.07
18/03/2018 07:15,Weekend,Sunday,Light_Load,3.53,100.00,64.52,0.00,4.18
01/09/2018 06:30,Weekend,Saturday,Light_Load,3.06,100.00,46.23,0.00,5.87
07/01/2018 18:00,Weekend,Sunday,Light_Load,3.49,19.72,100.00,17.35,0.00
12/10/2018 18:15,Weekday,Friday,Medium_Load,50.94,100.00,79.27,0.00,39.17
24/03/2018 23:15,Weekend,Saturday,Light_Load,4.00,100.00,67.35,0.00,4.39
12/08/2018 00:30,Weekend,Sunday,Light_Load,2.74,100.00,47.26,0.00,5.11
15/09/2018 06:15,Weekend,Saturday,Light_Load,2.70,100.00,45.46,0.00,5.29
13/06/2018 20:00,Weekday,Wednesday,Medium_Load,3.20,17.61,100.00,17.89,0.00
16/11/2018 00:15,Weekday,Friday,Light_Load,4.79,100.00,58.62,0.00,6.62
05/09/2018 05:15,Weekday,Wednesday,Light_Load,2.52,100.00,45.51,0.00,4.93
10/12/2018 11:45,Weekday,Monday,Maximum_Load,62.42,100.00,94.62,0.00,21.35
30/09/2018 23:30,Weekend,Sunday,Light_Load,2.52,100.00,49.78,0.00,4.39
14/09/2018 20:15,Weekday,Friday,Medium_Load,3.67,27.25,100.00,12.96,0.00
25/10/2018 08:15,Weekday,Thursday,Light_Load,36.58,100.00,74.72,0.00,32.54
23/01/2018 05:30,Weekday,Tuesday,Light_Load,39.96,100.00,80.22,0.00,29.74
16/01/2018 20:15,Weekday,Tuesday,Medium_Load,100.98,100.00,87.75,0.00,55.19
08/08/2018 04:30,Weekday,Wednesday,Light_Load,3.17,100.00,46.84,0.00,5.98
03/06/2018 04:00,Weekend,Sunday,Light_Load,2.95,100.00,44.48,0.00,5.94
27/09/2018 23:15,Weekday,Thursday,Light_Load,3.31,100.00,44.72,0.00,6.62
16/03/2018 02:30,Weekday,Friday,Light_Load,3.20,100.00,55.31,0.00,4.82
13/02/2018 10:45,Weekday,Tuesday,Maximum_Load,59.80,100.00,97.33,0.00,14.11
16/01/2018 11:00,Weekday,Tuesday,Maximum_Load,83.38,100.00,91.55,0.00,36.65
25/02/2018 00:45,Weekend,Sunday,Light_Load,34.74,100.00,77.92,0.00,27.94
07/10/2018 06:00,Weekend,Sunday,Light_Load,2.56,100.00,46.08,0.00,4.93
21/01/2018 10:00,Weekend,Sunday,Light_Load,5.18,19.65,100.00,25.85,0.00
14/08/2018 21:30,Weekday,Tuesday,Medium_Load,4.00,25.75,100.00,15.01,0.00
03/06/2018 09:15,Weekend,Sunday,Light_Load,2.95,17.07,100.00,17.03,0.00
04/03/2018 12:15,Weekend,Sunday,Light_Load,3.28,23.38,100.00,13.64,0.00
27/06/2018 08:00,Weekday,Wednesday,Light_Load,3.85,100.00,68.72,0.00,4.07
03/11/2018 16:00,Weekend,Saturday,Medium_Load,30.20,99.90,99.99,1.33,0.50
07/11/2018 19:15,Weekday,Wednesday,Maximum_Load,61.85,100.00,85.44,0.00,37.62
25/06/2018 23:30,Weekday,Monday,Light_Load,3.13,100.00,67.51,0.00,3.42
27/02/2018 10:45,Weekday,Tuesday,Maximum_Load,68.11,100.00,92.24,0.00,28.51
22/03/2018 12:30,Weekday,Thursday,Medium_Load,7.31,26.40,100.00,26.71,0.00
07/03/2018 05:45,Weekday,Wednesday,Light_Load,3.17,100.00,70.71,0.00,3.17
16/09/2018 19:00,Weekend,Sunday,Light_Load,2.84,23.80,100.00,11.59,0.00
07/11/2018 02:30,Weekday,Wednesday,Light_Load,2.95,100.00,54.83,0.00,4.50
21/02/2018 22:15,Weekday,Wednesday,Maximum_Load,51.77,100.00,96.51,0.50,14.04
15/04/2018 05:15,Weekend,Sunday,Light_Load,3.46,100.00,62.87,0.00,4.28
02/03/2018 04:30,Weekday,Friday,Light_Load,3.92,100.00,70.98,0.00,3.89
23/02/2018 17:30,Weekday,Friday,Maximum_Load,60.19,100.00,94.51,0.00,20.81
10/04/2018 13:15,Weekday,Tuesday,Maximum_Load,40.00,99.45,94.04,4.21,14.47
26/04/2018 21:30,Weekday,Thursday,Medium_Load,5.47,20.24,100.00,26.46,0.00
30/04/2018 17:00,Weekday,Monday,Maximum_Load,53.50,100.00,88.35,0.00,28.37
10/05/2018 05:00,Weekday,Thursday,Light_Load,3.06,100.00,64.35,0.00,3.64
16/09/2018 19:15,Weekend,Sunday,Light_Load,3.06,23.10,100.00,12.89,0.00
19/03/2018 20:45,Weekday,Monday,Medium_Load,33.70,98.90,99.93,5.04,1.26
21/02/2018 23:45,Weekday,Wednesday,Light_Load,75.46,100.00,89.22,0.00,38.20
11/12/2018 04:45,Weekday,Tuesday,Light_Load,3.56,100.00,80.11,0.00,2.66
22/06/2018 03:30,Weekday,Friday,Light_Load,3.02,100.00,47.34,0.00,5.62
23/01/2018 06:00,Weekday,Tuesday,Light_Load,40.14,100.00,80.63,0.00,29.45
18/09/2018 11:15,Weekday,Tuesday,Maximum_Load,60.55,100.00,88.10,0.00,32.51
12/05/2018 06:15,Weekend,Saturday,Light_Load,2.95,100.00,56.75,0.00,4.28
23/10/2018 03:30,Weekday,Tuesday,Light_Load,3.06,100.00,46.04,0.00,5.90
10/08/2018 13:45,Weekday,Friday,Maximum_Load,105.70,100.00,90.46,0.00,49.82
26/08/2018 08:00,Weekend,Sunday,Light_Load,4.61,100.00,51.37,0.00,7.70
26/08/2018 00:15,Weekend,Sunday,Light_Load,2.56,100.00,52.23,0.00,4.18
14/11/2018 12:15,Weekday,Wednesday,Medium_Load,6.19,34.29,100.00,16.96,0.00
28/03/2018 05:45,Weekday,Wednesday,Light_Load,3.02,100.00,68.64,0.00,3.20
16/11/2018 17:00,Weekday,Friday,Medium_Load,57.24,100.00,88.83,0.00,29.59
15/07/2018 19:45,Weekend,Sunday,Medium_Load,44.50,100.00,97.18,0.32,10.80
01/10/2018 19:45,Weekday,Monday,Medium_Load,39.20,100.00,92.00,0.00,16.70
19/09/2018 18:15,Weekday,Wednesday,Medium_Load,4.00,51.09,100.00,6.73,0.00
03/04/2018 16:30,Weekday,Tuesday,Maximum_Load,84.20,100.00,91.26,0.00,37.73
07/04/2018 14:30,Weekend,Saturday,Maximum_Load,53.53,99.96,99.48,1.48,5.47
05/02/2018 23:00,Weekday,Monday,Maximum_Load,42.19,100.00,80.89,0.00,30.67
10/01/2018 16:15,Weekday,Wednesday,Medium_Load,105.12,100.00,95.70,0.00,31.86
27/05/2018 14:30,Weekend,Sunday,Light_Load,3.02,18.01,100.00,16.49,0.00
07/02/2018 09:30,Weekday,Wednesday,Medium_Load,61.02,100.00,96.42,0.00,16.78
29/06/2018 06:45,Weekday,Friday,Light_Load,3.17,100.00,56.41,0.00,4.64
17/10/2018 04:15,Weekday,Wednesday,Light_Load,3.17,100.00,45.58,0.00,6.19
06/06/2018 00:00,Weekday,Wednesday,Light_Load,2.99,100.00,47.23,0.00,5.58
27/02/2018 20:30,Weekday,Tuesday,Medium_Load,94.97,100.00,93.81,0.00,35.06
26/10/2018 23:15,Weekday,Friday,Light_Load,3.64,100.00,47.96,0.00,6.66
27/05/2018 10:45,Weekend,Sunday,Light_Load,3.42,19.42,100.00,17.28,0.00
10/08/2018 17:30,Weekday,Friday,Medium_Load,99.83,100.00,90.08,0.00,48.13
06/02/2018 00:15,Weekday,Tuesday,Light_Load,70.31,100.00,87.83,0.00,38.27
25/12/2018 09:15,Weekday,Tuesday,Light_Load,3.49,24.01,100.00,14.11,0.00
17/08/2018 19:15,Weekday,Friday,Medium_Load,67.61,100.00,86.17,0.00,39.82
22/07/2018 11:30,Weekend,Sunday,Light_Load,2.70,100.00,53.98,0.00,4.21
01/09/2018 16:45,Weekend,Saturday,Maximum_Load,26.32,99.76,99.98,1.84,0.58
09/06/2018 06:30,Weekend,Saturday,Light_Load,2.92,100.00,44.54,0.00,5.87
03/03/2018 07:45,Weekend,Saturday,Light_Load,3.85,100.00,70.34,0.00,3.89
02/05/2018 11:15,Weekday,Wednesday,Maximum_Load,61.24,100.00,76.02,0.00,52.34
26/11/2018 13:45,Weekday,Monday,Medium_Load,82.58,100.00,87.21,0.00,46.33
08/07/2018 15:45,Weekend,Sunday,Maximum_Load,44.14,100.00,96.89,0.00,11.27
13/12/2018 12:15,Weekday,Thursday,Medium_Load,11.38,52.46,99.95,18.47,0.36
07/08/2018 14:00,Weekday,Tuesday,Maximum_Load,58.54,100.00,90.68,0.00,27.22
10/03/2018 12:15,Weekend,Saturday,Medium_Load,5.94,27.98,100.00,20.38,0.00
16/07/2018 09:00,Weekday,Monday,Light_Load,89.21,100.00,90.75,0.00,41.29
25/02/2018 12:00,Weekend,Sunday,Light_Load,4.14,70.37,100.00,4.18,0.00
09/12/2018 18:30,Weekend,Sunday,Light_Load,3.31,33.69,100.00,9.25,0.00
27/07/2018 23:45,Weekday,Friday,Light_Load,2.84,100.00,51.56,0.00,4.72
18/03/2018 10:15,Weekend,Sunday,Light_Load,3.49,15.60,100.00,22.10,0.00
13/03/2018 05:00,Weekday,Tuesday,Light_Load,3.67,100.00,62.87,0.00,4.54
15/01/2018 14:45,Weekday,Monday,Medium_Load,70.09,100.00,93.49,0.00,26.60
25/06/2018 13:30,Weekday,Monday,Maximum_Load,82.26,100.00,91.30,0.00,36.76
11/09/2018 11:15,Weekday,Tuesday,Maximum_Load,109.58,100.00,88.98,0.00,56.20
22/05/2018 01:00,Weekday,Tuesday,Light_Load,3.02,100.00,58.29,0.00,4.21
19/04/2018 09:30,Weekday,Thursday,Medium_Load,58.32,100.00,91.51,0.00,25.70
22/11/2018 03:30,Weekday,Thursday,Light_Load,3.17,100.00,73.55,0.00,2.92
04/04/2018 13:00,Weekday,Wednesday,Medium_Load,5.44,20.06,100.00,26.57,0.00
09/11/2018 03:30,Weekday,Friday,Light_Load,2.99,100.00,56.29,0.00,4.39
19/04/2018 03:30,Weekday,Thursday,Light_Load,3.02,100.00,63.54,0.00,3.67
02/02/2018 05:00,Weekday,Friday,Light_Load,6.37,100.00,76.52,0.00,5.36
11/03/2018 02:30,Weekend,Sunday,Light_Load,3.13,100.00,68.27,0.00,3.35
26/12/2018 08:00,Weekday,Wednesday,Light_Load,5.00,98.77,90.08,0.79,2.41
30/03/2018 08:15,Weekday,Friday,Light_Load,44.35,100.00,80.69,0.00,32.47
22/05/2018 00:30,Weekday,Tuesday,Light_Load,3.06,100.00,57.45,0.00,4.36
27/10/2018 19:00,Weekend,Saturday,Medium_Load,3.64,20.29,100.00,17.57,0.00
29/07/2018 15:00,Weekend,Sunday,Maximum_Load,33.30,99.97,99.71,0.86,2.52
26/09/2018 11:00,Weekday,Wednesday,Light_Load,2.59,21.06,100.00,12.02,0.00
30/10/2018 17:00,Weekday,Tuesday,Maximum_Load,46.30,100.00,93.13,0.00,18.11
30/08/2018 22:45,Weekday,Thursday,Medium_Load,2.88,100.00,45.16,0.00,5.69
19/02/2018 01:00,Weekday,Monday,Light_Load,3.28,100.00,54.85,0.00,5.00
08/02/2018 01:30,Weekday,Thursday,Light_Load,5.04,100.00,63.32,0.00,6.16
05/03/2018 16:00,Weekday,Monday,Maximum_Load,146.88,100.00,90.16,0.00,70.49
25/07/2018 00:45,Weekday,Wednesday,Light_Load,3.24,100.00,57.50,0.00,4.61
12/08/2018 08:00,Weekend,Sunday,Light_Load,2.63,100.00,46.55,0.00,5.00
04/07/2018 12:15,Weekday,Wednesday,Medium_Load,8.10,46.20,97.96,15.55,1.66
03/11/2018 22:00,Weekend,Saturday,Medium_Load,3.67,19.49,100.00,18.47,0.00
08/10/2018 05:45,Weekday,Monday,Light_Load,2.88,100.00,44.29,0.00,5.83
16/10/2018 00:45,Weekday,Tuesday,Light_Load,4.57,100.00,49.14,0.00,8.10
14/06/2018 08:15,Weekday,Thursday,Light_Load,80.24,100.00,83.43,0.00,53.03
29/06/2018 15:45,Weekday,Friday,Maximum_Load,45.11,100.00,94.35,0.00,15.84
21/01/2018 18:00,Weekend,Sunday,Light_Load,4.97,18.17,100.00,26.89,0.00
08/09/2018 04:15,Weekend,Saturday,Light_Load,3.17,100.00,52.20,0.00,5.18
01/03/2018 11:00,Weekday,Thursday,Maximum_Load,86.62,100.00,97.47,0.83,19.87
27/08/2018 08:00,Weekday,Monday,Light_Load,3.92,100.00,49.13,0.00,6.95
04/07/2018 00:45,Weekday,Wednesday,Light_Load,3.24,100.00,59.38,0.00,4.39
19/03/2018 10:00,Weekday,Monday,Medium_Load,130.21,100.00,91.88,0.00,55.94
16/07/2018 13:30,Weekday,Monday,Maximum_Load,71.35,100.00,78.94,0.00,55.48
24/11/2018 02:15,Weekend,Saturday,Light_Load,3.60,99.99,74.33,0.04,3.24
16/08/2018 22:45,Weekday,Thursday,Medium_Load,3.49,100.00,56.10,0.00,5.15
30/12/2018 12:15,Weekend,Sunday,Light_Load,3.46,26.21,100.00,12.74,0.00
25/08/2018 10:15,Weekend,Saturday,Light_Load,4.61,24.81,100.00,18.00,0.00
16/07/2018 07:45,Weekday,Monday,Light_Load,3.60,100.00,67.64,0.00,3.92
13/06/2018 23:45,Weekday,Wednesday,Light_Load,2.84,100.00,56.20,0.00,4.18
09/07/2018 16:45,Weekday,Monday,Maximum_Load,59.11,100.00,89.55,0.00,29.38
03/02/2018 13:00,Weekend,Saturday,Medium_Load,6.41,24.29,100.00,25.60,0.00
17/05/2018 11:00,Weekday,Thursday,Maximum_Load,86.54,100.00,91.50,0.00,38.16
30/08/2018 03:30,Weekday,Thursday,Light_Load,2.66,100.00,47.71,0.00,4.90
26/09/2018 06:00,Weekday,Wednesday,Light_Load,2.56,100.00,42.39,0.00,5.47
03/01/2018 01:15,Weekday,Wednesday,Light_Load,4.64,100.00,72.10,0.00,4.46
12/11/2018 19:30,Weekday,Monday,Maximum_Load,90.25,100.00,94.14,0.00,32.33
28/10/2018 08:15,Weekend,Sunday,Light_Load,2.77,100.00,45.64,0.00,5.40
18/06/2018 09:15,Weekday,Monday,Medium_Load,86.11,100.00,91.34,0.00,38.38
30/04/2018 19:45,Weekday,Monday,Medium_Load,3.74,14.89,100.00,24.84,0.00
10/02/2018 09:15,Weekend,Saturday,Light_Load,5.58,20.77,100.00,26.28,0.00
08/06/2018 06:00,Weekday,Friday,Light_Load,2.88,100.00,41.80,0.00,6.26
01/02/2018 20:45,Weekday,Thursday,Medium_Load,69.80,100.00,98.75,0.68,11.16
28/09/2018 11:15,Weekday,Friday,Maximum_Load,50.26,100.00,86.26,0.00,29.48
25/07/2018 06:45,Weekday,Wednesday,Light_Load,3.06,100.00,58.43,0.00,4.25
06/05/2018 09:15,Weekend,Sunday,Light_Load,3.20,18.35,100.00,17.14,0.00
02/06/2018 20:15,Weekend,Saturday,Light_Load,3.67,20.65,100.00,17.39,0.00
06/10/2018 01:45,Weekend,Saturday,Light_Load,3.49,100.00,41.60,0.00,7.63
31/03/2018 18:45,Weekend,Saturday,Light_Load,3.38,17.35,100.00,19.19,0.00
16/10/2018 14:15,Weekday,Tuesday,Maximum_Load,70.45,100.00,82.67,0.00,47.95
10/11/2018 13:45,Weekend,Saturday,Medium_Load,60.77,100.00,91.11,0.00,27.50
25/03/2018 14:00,Weekend,Sunday,Maximum_Load,31.00,98.58,100.00,5.29,0.18
10/04/2018 13:00,Weekday,Tuesday,Medium_Load,5.44,20.40,100.00,26.10,0.00
01/05/2018 02:00,Weekday,Tuesday,Light_Load,2.92,100.00,55.38,0.00,4.39
13/04/2018 00:00,Weekday,Friday,Light_Load,3.56,100.00,67.23,0.00,3.92
17/09/2018 21:30,Weekday,Monday,Medium_Load,4.07,23.30,100.00,16.99,0.00
20/04/2018 03:30,Weekday,Friday,Light_Load,3.06,100.00,64.76,0.00,3.60
